unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,message
170335,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2011,2010-12-01T00:00:00.000,9.54,
170394,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2012,2011-12-01T00:00:00.000,8.45,
213807,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2013-14,2013-12-01T00:00:00.000,10.88,
411126,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2016,2016-05-31T00:00:00.000,7.55,
411127,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2016,2015-12-31T00:00:00.000,6.98,
547758,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2017,2017-06-01T00:00:00.000,8.62,
213984,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2014,2014-06-01T00:00:00.000,8.11,
334343,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2015,2015-06-01T00:00:00.000,9.08,
334344,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2014-15,2014-12-01T00:00:00.000,8.6,
411125,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2015-16,2015-12-01T00:00:00.000,7.4,
168565,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2010-11,2010-12-01T00:00:00.000,11.82,
169391,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2010,2010-06-01T00:00:00.000,11.38,
169568,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2013,2013-06-01T00:00:00.000,10.07,
170217,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2009,2008-12-01T00:00:00.000,9.92,
547760,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2016-17,2016-12-01T00:00:00.000,7.95,
606055,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2017-18,2017-12-01T00:00:00.000,7.72,
168506,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2009-10,2009-12-01T00:00:00.000,9.65,
170453,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Annual Average 2013,2012-12-01T00:00:00.000,8.26,
547756,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2017,2017-01-01T00:00:00.000,7.01,
547757,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2016-17,2016-12-01T00:00:00.000,7.84,
168624,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2011-12,2011-12-01T00:00:00.000,8.75,
168683,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Winter 2012-13,2012-12-01T00:00:00.000,9.79,
169332,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2009,2009-06-01T00:00:00.000,10.12,
169450,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,412,Jamaica and Hollis (CD12),Summer 2011,2011-06-01T00:00:00.000,11.15,
170452,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2013,2012-12-01T00:00:00.000,8.06,
213806,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2013-14,2013-12-01T00:00:00.000,10.87,
213983,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2014,2014-06-01T00:00:00.000,7.94,
334340,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2015,2015-06-01T00:00:00.000,9.05,
334341,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2014-15,2014-12-01T00:00:00.000,8.8,
547755,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2017,2017-06-01T00:00:00.000,8.63,
168505,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2009-10,2009-12-01T00:00:00.000,9.11,
169331,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2009,2009-06-01T00:00:00.000,9.86,
169449,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2011,2011-06-01T00:00:00.000,10.99,
169567,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2013,2013-06-01T00:00:00.000,9.91,
170216,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2009,2008-12-01T00:00:00.000,9.72,
170275,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2010,2009-12-01T00:00:00.000,8.97,
606050,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2018,2018-01-01T00:00:00.000,6.48,
168446,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2008-09,2008-12-01T00:00:00.000,12.18,
169390,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2010,2010-06-01T00:00:00.000,11.25,
411124,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2016,2015-12-31T00:00:00.000,6.87,
606051,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2018,2018-06-01T00:00:00.000,8.0,
606052,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2017-18,2017-12-01T00:00:00.000,7.56,
411123,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2016,2016-05-31T00:00:00.000,7.37,
168564,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2010-11,2010-12-01T00:00:00.000,12.11,
169508,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Summer 2012,2012-06-01T00:00:00.000,9.81,
170334,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2011,2010-12-01T00:00:00.000,9.69,
170393,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2012,2011-12-01T00:00:00.000,8.53,
411122,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2015-16,2015-12-01T00:00:00.000,7.35,
334338,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2014-15,2014-12-01T00:00:00.000,8.3,
411120,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2016,2016-05-31T00:00:00.000,7.43,
168623,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2011-12,2011-12-01T00:00:00.000,8.91,
168682,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Winter 2012-13,2012-12-01T00:00:00.000,9.39,
214160,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2014,2013-12-01T00:00:00.000,8.29,
334339,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,411,Bayside and Little Neck (CD11),Annual Average 2015,2015-01-01T00:00:00.000,8.22,
606047,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2018,2018-01-01T00:00:00.000,6.4,
606048,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2018,2018-06-01T00:00:00.000,7.88,
606049,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2017-18,2017-12-01T00:00:00.000,7.46,
169448,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2011,2011-06-01T00:00:00.000,10.9,
170274,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2010,2009-12-01T00:00:00.000,9.0,
170333,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2011,2010-12-01T00:00:00.000,9.24,
170392,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2012,2011-12-01T00:00:00.000,8.12,
213982,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2014,2014-06-01T00:00:00.000,7.91,
214159,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2014,2013-12-01T00:00:00.000,8.22,
334336,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2015,2015-01-01T00:00:00.000,7.89,
411121,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2016,2015-12-31T00:00:00.000,6.85,
547753,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2017,2017-01-01T00:00:00.000,6.79,
547752,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2017,2017-06-01T00:00:00.000,8.29,
168445,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2008-09,2008-12-01T00:00:00.000,12.6,
168622,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2011-12,2011-12-01T00:00:00.000,8.21,
169330,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2009,2009-06-01T00:00:00.000,9.98,
169507,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2012,2012-06-01T00:00:00.000,9.72,
169566,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2013,2013-06-01T00:00:00.000,9.73,
547754,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2016-17,2016-12-01T00:00:00.000,7.57,
168563,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2010-11,2010-12-01T00:00:00.000,11.47,
168681,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2012-13,2012-12-01T00:00:00.000,9.6,
170215,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2009,2008-12-01T00:00:00.000,9.76,
170451,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Annual Average 2013,2012-12-01T00:00:00.000,7.99,
334337,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2015,2015-06-01T00:00:00.000,8.78,
605868,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2018,2018-06-01T00:00:00.000,7.76,
605869,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2017-18,2017-12-01T00:00:00.000,7.0,
168504,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2009-10,2009-12-01T00:00:00.000,9.48,
169389,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2010,2010-06-01T00:00:00.000,11.18,
213805,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2013-14,2013-12-01T00:00:00.000,10.74,
411119,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2015-16,2015-12-01T00:00:00.000,7.32,
547572,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2017,2017-06-01T00:00:00.000,7.74,
547574,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2016-17,2016-12-01T00:00:00.000,7.3,
173217,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2011-12,2011-12-01T00:00:00.000,6.73,
173727,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2012,2012-06-01T00:00:00.000,9.41,
174135,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2009,2008-12-01T00:00:00.000,8.75,
410939,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2015-16,2015-12-01T00:00:00.000,5.92,
174237,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2012,2011-12-01T00:00:00.000,7.36,
211986,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2014,2014-06-01T00:00:00.000,7.37,
334156,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2015,2015-01-01T00:00:00.000,7.16,
334157,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2015,2015-06-01T00:00:00.000,8.29,
334158,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2014-15,2014-12-01T00:00:00.000,7.4,
410940,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2016,2016-05-31T00:00:00.000,6.87,
173183,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2010-11,2010-12-01T00:00:00.000,10.28,
174169,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2010,2009-12-01T00:00:00.000,7.99,
174203,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2011,2010-12-01T00:00:00.000,8.44,
547573,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2017,2017-01-01T00:00:00.000,6.32,
173659,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2010,2010-06-01T00:00:00.000,10.74,
173761,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2013,2013-06-01T00:00:00.000,9.45,
173693,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2011,2011-06-01T00:00:00.000,10.59,
174271,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2013,2012-12-01T00:00:00.000,7.61,
211884,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2013-14,2013-12-01T00:00:00.000,9.87,
212088,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2014,2013-12-01T00:00:00.000,7.69,
410941,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2016,2015-12-31T00:00:00.000,5.98,
605867,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Annual Average 2018,2018-01-01T00:00:00.000,6.06,
605775,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2018,2018-06-01T00:00:00.000,7.76,
605776,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2017-18,2017-12-01T00:00:00.000,7.0,
173115,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2008-09,2008-12-01T00:00:00.000,10.21,
173149,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2009-10,2009-12-01T00:00:00.000,7.95,
173251,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Winter 2012-13,2012-12-01T00:00:00.000,9.23,
173625,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF34,410,Rockaways,Summer 2009,2009-06-01T00:00:00.000,9.6,
605774,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2018,2018-01-01T00:00:00.000,6.06,
177176,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2008-09,2008-12-01T00:00:00.000,10.21,
178478,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2010,2009-12-01T00:00:00.000,7.99,
178520,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2011,2010-12-01T00:00:00.000,8.44,
212705,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2013-14,2013-12-01T00:00:00.000,9.87,
212831,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2014,2014-06-01T00:00:00.000,7.37,
547480,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2017,2017-01-01T00:00:00.000,6.32,
177890,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2011,2011-06-01T00:00:00.000,10.59,
178436,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2009,2008-12-01T00:00:00.000,8.75,
334064,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2015,2015-06-01T00:00:00.000,8.29,
547479,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2017,2017-06-01T00:00:00.000,7.74,
547481,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2016-17,2016-12-01T00:00:00.000,7.3,
177848,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2010,2010-06-01T00:00:00.000,10.74,
177932,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2012,2012-06-01T00:00:00.000,9.41,
177974,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2013,2013-06-01T00:00:00.000,9.45,
178562,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2012,2011-12-01T00:00:00.000,7.36,
212957,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2014,2013-12-01T00:00:00.000,7.69,
410846,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2015-16,2015-12-01T00:00:00.000,5.92,
410847,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2016,2016-05-31T00:00:00.000,6.87,
410848,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2016,2015-12-31T00:00:00.000,5.98,
177260,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2010-11,2010-12-01T00:00:00.000,10.28,
177302,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2011-12,2011-12-01T00:00:00.000,6.73,
177344,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2012-13,2012-12-01T00:00:00.000,9.23,
177806,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Summer 2009,2009-06-01T00:00:00.000,9.6,
547751,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2016-17,2016-12-01T00:00:00.000,7.89,
606046,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2017-18,2017-12-01T00:00:00.000,7.86,
177218,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2009-10,2009-12-01T00:00:00.000,7.95,
178604,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2013,2012-12-01T00:00:00.000,7.61,
334063,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Annual Average 2015,2015-01-01T00:00:00.000,7.16,
334065,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,UHF42,410,Rockaways,Winter 2014-15,2014-12-01T00:00:00.000,7.4,
168621,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2011-12,2011-12-01T00:00:00.000,8.82,
170214,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2009,2008-12-01T00:00:00.000,10.25,
170273,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2010,2009-12-01T00:00:00.000,9.48,
170450,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2013,2012-12-01T00:00:00.000,8.38,
334334,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2015,2015-06-01T00:00:00.000,9.17,
334335,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2014-15,2014-12-01T00:00:00.000,8.82,
214158,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2014,2013-12-01T00:00:00.000,8.65,
411118,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2016,2015-12-31T00:00:00.000,7.29,
547749,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2017,2017-06-01T00:00:00.000,8.65,
547750,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2017,2017-01-01T00:00:00.000,7.16,
606044,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2018,2018-01-01T00:00:00.000,6.79,
606045,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2018,2018-06-01T00:00:00.000,8.23,
168680,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2012-13,2012-12-01T00:00:00.000,9.95,
169329,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2009,2009-06-01T00:00:00.000,10.36,
169388,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2010,2010-06-01T00:00:00.000,11.56,
169447,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2011,2011-06-01T00:00:00.000,11.24,
169565,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2013,2013-06-01T00:00:00.000,10.09,
170332,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2011,2010-12-01T00:00:00.000,9.72,
168562,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2010-11,2010-12-01T00:00:00.000,12.01,
169506,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2012,2012-06-01T00:00:00.000,10.08,
170391,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Annual Average 2012,2011-12-01T00:00:00.000,8.63,
213804,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2013-14,2013-12-01T00:00:00.000,11.28,
213981,365,Fine Particulate Matter (PM2.5),Mean,mcg per cubic meter,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2014,2014-06-01T00:00:00.000,8.28,
